index,Region_Code,Cost_Call,Total_Charge,Total_Minutes,Total_Calls,Min_Call
3072,6,4.24,80.74,737.0,342,2.15
3073,3,5.1,59.59,614.4,304,2.02
3074,5,8.73,36.76,401.0,321,1.25
3075,2,4.28,56.05,618.5,240,2.58
3076,6,5.52,52.52,495.9,290,1.71
3077,5,3.85,79.69,823.5,307,2.68
3078,5,7.36,36.7,412.4,270,1.53
3079,5,6.55,47.64,498.4,312,1.6
3080,3,5.99,53.22,508.3,319,1.59
3081,4,4.59,60.76,610.7,279,2.19
3082,5,4.74,60.19,540.3,285,1.9
3083,3,5.55,69.77,707.0,387,1.83
3084,5,5.62,60.15,611.5,338,1.81
3085,5,5.17,51.62,588.1,267,2.2
3086,4,5.16,63.39,560.6,327,1.71
3087,3,4.51,66.01,717.7,298,2.41
3088,7,4.95,62.98,605.6,312,1.94
3089,5,5.01,47.13,450.7,236,1.91
3090,5,6.97,44.61,537.1,311,1.73
3091,5,6.92,49.55,575.7,343,1.68
3092,5,6.36,40.89,465.3,260,1.79
3093,3,4.35,74.92,751.5,326,2.31
3094,3,5.27,47.62,492.7,251,1.96
3095,5,4.63,66.09,665.6,306,2.18
3096,2,3.83,75.37,659.6,289,2.28
3097,4,5.65,56.97,530.8,322,1.65
3098,5,6.62,57.52,548.9,381,1.44
3099,6,5.8,55.83,566.4,324,1.75
3100,4,5.0,61.45,663.8,307,2.16
3101,6,7.69,50.57,521.9,389,1.34
3102,3,6.4,52.95,560.7,339,1.65
3103,5,4.74,70.25,749.3,333,2.25
3104,3,3.51,62.42,579.7,219,2.65
3105,4,4.24,71.63,719.6,304,2.37
3106,7,6.75,49.46,520.4,334,1.56
3107,5,4.62,62.53,729.9,289,2.53
3108,7,6.05,45.49,487.5,275,1.77
3109,5,6.74,54.45,533.9,367,1.45
3110,4,5.16,63.58,668.6,328,2.04
3111,4,4.61,62.7,612.3,289,2.12
3112,5,5.31,49.34,491.9,262,1.88
3113,7,3.77,82.45,755.9,311,2.43
3114,5,6.42,50.44,556.0,324,1.72
3115,5,4.68,66.89,607.2,313,1.94
3116,6,3.86,63.28,662.0,244,2.71
3117,1,5.83,56.45,558.1,329,1.7
3118,3,5.29,59.4,629.7,314,2.01
3119,3,7.46,47.34,525.0,353,1.49
3120,5,4.37,73.94,673.3,323,2.08
3121,5,6.97,49.36,459.3,344,1.34
3122,5,5.66,60.24,573.3,341,1.68
3123,4,4.44,64.86,636.9,288,2.21
3124,3,4.89,68.54,687.8,335,2.05
3125,3,6.46,55.1,574.6,356,1.61
3126,4,4.59,73.84,724.7,339,2.14
3127,2,5.38,52.04,607.4,280,2.17
3128,5,5.78,56.53,551.0,327,1.69
3129,4,7.16,47.22,486.1,338,1.44
3130,4,6.25,48.17,455.0,301,1.51
3131,4,4.0,58.74,598.1,235,2.55
3132,5,3.94,87.35,802.0,344,2.33
3133,4,4.84,58.31,612.9,282,2.17
3134,3,7.15,42.92,387.1,307,1.26
3135,5,4.91,65.94,693.0,324,2.14
3136,4,7.09,41.9,452.5,297,1.52
3137,7,6.29,49.91,520.1,314,1.66
3138,5,5.86,49.63,472.0,291,1.62
3139,5,6.27,56.6,611.5,355,1.72
3140,3,3.92,73.8,625.6,289,2.16
3141,4,3.94,69.99,653.7,276,2.37
3142,5,5.52,56.66,522.0,313,1.67
3143,5,8.21,46.9,522.8,385,1.36
3144,4,6.41,49.42,522.3,317,1.65
3145,5,4.75,60.57,598.2,288,2.08
3146,5,4.6,65.18,688.6,300,2.3
3147,6,5.05,64.73,605.1,327,1.85
3148,1,5.03,70.64,696.3,355,1.96
3149,5,5.05,65.32,626.2,330,1.9
3150,2,5.97,58.78,610.7,351,1.74
3151,4,4.25,76.25,795.3,324,2.45
3152,6,4.16,69.52,750.3,289,2.6
3153,6,4.36,62.12,575.4,271,2.12
3154,4,5.81,56.43,558.6,328,1.7
3155,3,6.84,46.95,543.0,321,1.69
3156,3,5.89,48.18,531.4,284,1.87
3157,5,7.04,49.0,500.7,345,1.45
3158,4,5.27,61.86,634.9,326,1.95
3159,3,4.6,64.61,544.6,297,1.83
3160,4,3.87,67.0,668.7,259,2.58
3161,2,5.06,68.73,711.9,348,2.05
3162,2,6.83,51.55,513.8,352,1.46
3163,5,3.71,73.4,701.7,272,2.58
3164,3,5.04,69.02,668.2,348,1.92
3165,3,4.58,64.88,640.9,297,2.16
3166,5,4.16,74.98,727.4,312,2.33
3167,4,4.99,61.68,570.8,308,1.85
3168,6,3.6,78.15,787.5,281,2.8
3169,2,7.87,39.91,434.4,314,1.38
3170,4,5.9,52.51,584.1,310,1.88
3171,4,5.08,64.93,654.6,330,1.98
3172,2,4.18,72.25,704.7,302,2.33
3173,1,6.04,55.97,616.2,338,1.82
3174,5,10.62,33.04,493.5,351,1.41
3175,5,4.0,77.67,734.9,311,2.36
3176,4,6.27,44.21,418.9,277,1.51
3177,6,6.33,51.38,525.1,325,1.62
3178,5,5.03,59.47,540.5,299,1.81
3179,2,4.95,60.15,595.5,298,2.0
3180,5,7.14,44.94,423.9,321,1.32
3181,5,4.48,62.26,562.6,279,2.02
3182,5,5.41,58.45,556.2,316,1.76
3183,5,5.97,51.57,491.4,308,1.6
3184,5,5.55,60.85,631.2,338,1.87
3185,5,5.15,68.31,646.6,352,1.84
3186,6,5.58,56.42,532.2,315,1.69
3187,5,3.69,70.27,702.2,259,2.71
3188,3,4.78,65.1,659.9,311,2.12
3189,1,4.16,72.44,674.7,301,2.24
3190,2,5.89,54.12,506.7,319,1.59
3191,4,4.35,63.22,572.5,275,2.08
3192,6,5.44,57.51,591.8,313,1.89
3193,3,7.95,42.65,431.1,339,1.27
3194,3,5.34,53.96,504.0,288,1.75
3195,2,4.69,64.19,592.7,301,1.97
3196,1,4.88,58.15,602.4,284,2.12
3197,3,3.77,72.99,722.0,275,2.63
3198,5,5.55,53.14,550.3,295,1.87
3199,1,5.79,51.43,490.0,298,1.64
3200,4,9.67,35.25,359.9,341,1.06
3201,3,5.46,65.26,637.1,356,1.79
3202,1,5.08,61.64,635.7,313,2.03
3203,4,3.8,74.66,757.8,284,2.67
3204,2,4.56,70.85,650.5,323,2.01
3205,5,3.19,89.76,860.2,286,3.01
3206,1,6.12,52.58,547.9,322,1.7
3207,7,3.83,82.14,747.9,315,2.37
3208,5,5.25,64.62,560.5,339,1.65
3209,3,5.21,58.3,630.3,304,2.07
3210,5,4.56,64.0,652.0,292,2.23
3211,2,12.12,34.32,386.2,416,0.93
3212,5,8.55,39.17,452.0,335,1.35
3213,3,6.18,59.23,642.0,366,1.75
3214,6,4.78,58.6,582.4,280,2.08
3215,5,5.22,56.15,622.1,293,2.12
3216,3,4.74,59.65,612.7,283,2.17
3217,3,4.04,72.99,688.3,295,2.33
3218,5,4.04,61.43,602.1,248,2.43
3219,4,5.45,64.02,695.0,349,1.99
3220,3,4.29,65.08,613.4,279,2.2
3221,5,5.47,57.99,595.9,317,1.88
3222,2,6.33,50.83,562.5,322,1.75
3223,5,5.7,60.35,634.5,344,1.84
3224,3,3.3,74.94,728.9,247,2.95
3225,5,3.75,71.13,666.1,267,2.49
3226,4,4.55,75.31,728.7,343,2.12
3227,4,5.34,54.09,553.8,289,1.92
3228,1,3.99,68.87,623.3,275,2.27
3229,3,4.64,62.44,598.9,290,2.07
3230,4,5.25,54.86,516.8,288,1.79
3231,4,4.42,61.58,628.8,272,2.31
3232,3,5.13,65.31,607.5,335,1.81
3233,6,5.48,47.42,494.8,260,1.9
3234,5,6.48,56.36,536.8,365,1.47
3235,6,6.37,51.19,533.1,326,1.64
3236,7,4.38,67.18,581.8,294,1.98
3237,3,6.66,53.19,533.2,354,1.51
3238,1,4.02,77.34,728.5,311,2.34
3239,3,5.25,53.69,585.8,282,2.08
3240,3,3.94,69.04,758.4,272,2.79
3241,7,4.08,68.62,624.2,280,2.23
3242,4,5.27,64.55,687.2,340,2.02
3243,5,7.58,42.37,433.7,321,1.35
3244,3,3.58,70.02,677.8,251,2.7
3245,1,6.91,40.82,426.7,282,1.51
3246,5,6.12,50.0,554.9,306,1.81
3247,6,7.66,40.22,348.6,308,1.13
3248,4,4.66,56.88,607.4,265,2.29
3249,3,4.1,68.97,686.9,283,2.43
3250,6,5.09,57.96,605.1,295,2.05
3251,3,4.93,71.6,639.3,353,1.81
3252,3,4.32,62.55,616.6,270,2.28
3253,3,5.27,53.15,548.6,280,1.96
3254,3,3.93,68.76,705.2,270,2.61
3255,4,3.22,74.11,630.6,239,2.64
3256,5,3.9,73.66,670.9,287,2.34
3257,4,6.23,56.98,641.6,355,1.81
3258,2,4.57,66.53,566.0,304,1.86
3259,5,6.15,50.93,485.2,313,1.55
3260,1,4.54,67.86,595.4,308,1.93
3261,4,5.53,52.25,485.4,289,1.68
3262,3,5.32,55.46,553.9,295,1.88
3263,7,5.87,50.27,541.2,295,1.83
3264,4,6.44,45.48,525.4,293,1.79
3265,2,3.31,79.19,759.3,262,2.9
3266,6,4.87,60.2,619.6,293,2.11
3267,3,4.53,65.82,644.8,298,2.16
3268,1,4.21,82.51,759.1,347,2.19
3269,5,5.3,65.11,621.2,345,1.8
3270,4,4.04,59.94,582.3,242,2.41
3271,3,5.36,49.07,575.9,263,2.19
3272,5,4.28,82.96,760.9,355,2.14
3273,3,4.29,73.65,745.2,316,2.36
3274,3,5.55,61.61,558.8,342,1.63
3275,4,7.0,46.69,535.1,327,1.64
3276,1,5.02,63.8,620.6,320,1.94
3277,6,6.61,52.21,539.9,345,1.56
3278,3,4.74,70.01,695.6,332,2.1
3279,4,4.13,67.07,609.6,277,2.2
3280,5,7.34,53.42,627.3,392,1.6
3281,2,5.17,60.71,647.5,314,2.06
3282,7,3.47,71.4,689.2,248,2.78
3283,7,4.7,73.76,695.7,347,2.0
3284,6,6.0,54.49,553.3,327,1.69
3285,3,7.59,48.07,467.5,365,1.28
3286,3,4.75,66.98,613.8,318,1.93
3287,3,4.61,56.65,530.0,261,2.03
3288,5,5.72,55.4,648.1,317,2.04
3289,5,6.3,49.84,419.8,314,1.34
3290,1,6.81,44.07,513.4,300,1.71
3291,3,6.23,58.77,559.6,366,1.53
3292,3,6.09,52.75,469.5,321,1.46
3293,4,5.7,56.46,573.3,322,1.78
3294,3,8.75,38.65,470.0,338,1.39
3295,5,3.96,62.11,538.1,246,2.19
3296,4,4.86,61.48,572.8,299,1.92
3297,4,3.83,65.46,579.4,251,2.31
3298,5,6.93,43.44,474.1,301,1.58
3299,5,6.27,56.64,549.4,355,1.55
3300,5,6.36,50.44,529.2,321,1.65
3301,1,4.15,74.66,649.4,310,2.09
3302,5,5.29,52.98,525.3,280,1.88
3303,3,6.18,50.79,551.9,314,1.76
3304,3,5.51,61.54,605.0,339,1.78
3305,3,4.4,69.35,648.6,305,2.13
3306,5,7.67,44.06,525.1,338,1.55
3307,6,4.52,66.59,616.4,301,2.05
3308,3,4.0,65.56,656.2,262,2.5
3309,4,4.4,71.21,712.4,313,2.28
3310,4,5.98,53.98,520.8,323,1.61
3311,5,5.14,59.52,626.2,306,2.05
3312,5,5.03,66.99,650.9,337,1.93
3313,2,7.93,41.0,447.9,325,1.38
3314,3,4.76,58.64,553.4,279,1.98
3315,4,7.02,44.76,447.8,314,1.43
3316,5,5.42,59.75,615.8,324,1.9
3317,3,4.99,61.15,604.6,305,1.98
3318,6,6.13,58.56,629.5,359,1.75
3319,2,6.1,54.39,622.1,332,1.87
3320,5,6.49,48.51,466.2,315,1.48
3321,4,6.95,53.2,502.2,370,1.36
3322,5,3.41,88.39,778.6,301,2.59
3323,3,5.11,55.21,608.3,282,2.16
3324,5,5.3,57.52,572.8,305,1.88
3325,3,5.33,56.28,562.9,300,1.88
3326,3,5.77,54.4,585.2,314,1.86
3327,5,5.73,52.17,557.6,299,1.86
3328,6,4.86,60.1,660.7,292,2.26
3329,5,3.76,63.53,585.4,239,2.45
3330,4,3.9,67.74,675.6,264,2.56
3331,4,5.84,57.53,517.6,336,1.54
3332,5,3.58,77.01,755.4,276,2.74
